num_p,num_scripts,num_a,num_events,is_react,is_vue,is_angular,html_length,score
10, 16, 279, 0, 0, 0, 0, 397172, 0
18, 16, 279, 0, 0, 0, 0, 395776, 0
20, 16, 279, 0, 0, 0, 0, 402993, 0
5, 16, 279, 0, 0, 0, 0, 393183, 0
12, 16, 279, 0, 0, 0, 0, 396139, 0
15, 16, 292, 0, 0, 0, 0, 402635, 0
8, 16, 276, 0, 0, 0, 0, 391012, 0
10, 16, 291, 0, 0, 0, 0, 401459, 0
5, 16, 271, 0, 0, 0, 0, 386878, 0
21, 16, 281, 0, 0, 0, 0, 394076, 0
6, 16, 275, 0, 0, 0, 0, 391510, 0
9, 16, 277, 0, 0, 0, 0, 388359, 0
2, 16, 268, 0, 0, 0, 0, 389060, 0
14, 16, 280, 0, 0, 0, 0, 394684, 0
10, 16, 278, 0, 0, 0, 0, 395991, 0
18, 16, 288, 0, 0, 0, 0, 405569, 0
0, 12, 294, 0, 0, 0, 0, 386688, 0
17, 16, 286, 0, 0, 0, 0, 400722, 0
9, 16, 286, 0, 0, 0, 0, 399396, 0
27, 16, 287, 0, 0, 0, 0, 404762, 0
14, 16, 279, 0, 0, 0, 0, 399283, 0
14, 16, 291, 0, 0, 0, 0, 401208, 0
9, 16, 292, 0, 0, 0, 0, 398908, 0
15, 16, 284, 0, 0, 0, 0, 399703, 0
15, 16, 286, 0, 0, 0, 0, 402787, 0
19, 16, 288, 0, 0, 0, 0, 402150, 0
13, 16, 279, 0, 0, 0, 0, 396749, 0
17, 16, 284, 0, 0, 0, 0, 399388, 0
16, 16, 281, 0, 0, 0, 0, 395243, 0
18, 16, 287, 0, 0, 0, 0, 409769, 0
24, 16, 295, 0, 0, 0, 0, 406978, 0
26, 16, 289, 0, 0, 0, 0, 402684, 0
7, 16, 272, 0, 0, 0, 0, 389972, 0
0, 12, 294, 0, 0, 0, 0, 386160, 0
16, 16, 273, 0, 0, 0, 0, 391495, 0
8, 16, 276, 0, 0, 0, 0, 392146, 0
19, 16, 272, 0, 0, 0, 0, 394061, 0
14, 16, 281, 0, 0, 0, 0, 398292, 0
10, 16, 273, 0, 0, 0, 0, 389722, 0
8, 16, 276, 0, 0, 0, 0, 391149, 0
16, 16, 273, 0, 0, 0, 0, 394461, 0
10, 16, 287, 0, 0, 0, 0, 400336, 0
9, 16, 272, 0, 0, 0, 0, 388756, 0
18, 16, 284, 0, 0, 0, 0, 398795, 0
0, 12, 295, 0, 0, 0, 0, 386593, 0
0, 12, 295, 0, 0, 0, 0, 386069, 0
0, 12, 295, 0, 0, 0, 0, 386231, 0
0, 12, 294, 0, 0, 0, 0, 386234, 0
7, 16, 279, 0, 0, 0, 0, 394075, 0
8, 16, 272, 0, 0, 0, 0, 391934, 0
8, 16, 292, 0, 0, 0, 0, 400564, 0
8, 16, 275, 0, 0, 0, 0, 391505, 0
14, 16, 273, 0, 0, 0, 0, 392235, 0
0, 14, 181, 0, 0, 0, 0, 531863, 0
11, 16, 279, 0, 0, 0, 0, 397011, 0
5, 16, 277, 0, 0, 0, 0, 392665, 0
25, 16, 275, 0, 0, 0, 0, 399087, 0
8, 16, 278, 0, 0, 0, 0, 393956, 0
14, 16, 278, 0, 0, 0, 0, 397882, 0
28, 16, 285, 0, 0, 0, 0, 414378, 0
7, 16, 278, 0, 0, 0, 0, 393231, 0
31, 16, 269, 0, 0, 0, 0, 399655, 0
6, 16, 279, 0, 0, 0, 0, 393469, 0
21, 16, 273, 0, 0, 0, 0, 396777, 0
5, 16, 281, 0, 0, 0, 0, 395109, 0
5, 16, 277, 0, 0, 0, 0, 389257, 0
11, 16, 279, 0, 0, 0, 0, 395909, 0
8, 16, 278, 0, 0, 0, 0, 393976, 0
14, 16, 280, 0, 0, 0, 0, 395627, 0
5, 16, 281, 0, 0, 0, 0, 392733, 0
8, 16, 279, 0, 0, 0, 0, 393787, 0
14, 16, 281, 0, 0, 0, 0, 396550, 0
2, 16, 280, 0, 0, 0, 0, 392153, 0
5, 16, 280, 0, 0, 0, 0, 394124, 0
7, 16, 281, 0, 0, 0, 0, 393135, 0
8, 16, 286, 0, 0, 0, 0, 397459, 0
15, 16, 283, 0, 0, 0, 0, 398644, 0
3, 16, 279, 0, 0, 0, 0, 393183, 0
5, 16, 278, 0, 0, 0, 0, 393184, 0
7, 16, 279, 0, 0, 0, 0, 394007, 0
9, 16, 281, 0, 0, 0, 0, 395344, 0
0, 12, 294, 0, 0, 0, 0, 388317, 0
4, 16, 271, 0, 0, 0, 0, 387056, 0
34, 16, 288, 1, 0, 0, 0, 407460, 0
18, 16, 283, 0, 0, 0, 0, 397795, 0
16, 16, 294, 0, 0, 0, 0, 404581, 0
10, 16, 281, 0, 0, 0, 0, 392491, 0
13, 16, 281, 0, 0, 0, 0, 394422, 0
12, 16, 280, 0, 0, 0, 0, 393136, 0
13, 16, 276, 0, 0, 0, 0, 391878, 0
30, 16, 282, 0, 0, 0, 0, 405671, 0
7, 16, 279, 0, 0, 0, 0, 393257, 0
11, 16, 279, 0, 0, 0, 0, 395555, 0
7, 16, 282, 0, 0, 0, 0, 395652, 0
29, 16, 279, 0, 0, 0, 0, 403086, 0
45, 14, 306, 0, 0, 0, 0, 416167, 0
14, 16, 288, 0, 0, 0, 0, 404085, 0
0, 12, 294, 0, 0, 0, 0, 385347, 0
16, 16, 288, 0, 0, 0, 0, 401862, 0
17, 16, 281, 0, 0, 0, 0, 396045, 0
16, 16, 282, 0, 0, 0, 0, 396826, 0
8, 16, 289, 0, 0, 0, 0, 398683, 0
12, 16, 288, 0, 0, 0, 0, 396979, 0
17, 16, 287, 0, 0, 0, 0, 399418, 0
11, 16, 276, 0, 0, 0, 0, 392878, 0
19, 14, 237, 1, 0, 0, 0, 462097, 0
11, 16, 295, 0, 0, 0, 0, 401756, 0
10, 16, 292, 0, 0, 0, 0, 401486, 0
0, 14, 181, 0, 0, 0, 0, 532068, 0
39, 15, 234, 1, 0, 0, 0, 480647, 0
34, 16, 279, 0, 0, 0, 0, 404966, 0
27, 16, 281, 0, 0, 0, 0, 409039, 0
11, 16, 293, 0, 0, 0, 0, 403926, 0
22, 16, 280, 0, 0, 0, 0, 397144, 0
11, 16, 279, 0, 0, 0, 0, 394726, 0
6, 16, 279, 0, 0, 0, 0, 391118, 0
13, 16, 271, 0, 0, 0, 0, 392378, 0
11, 16, 275, 0, 0, 0, 0, 394212, 0
25, 16, 295, 0, 0, 0, 0, 410825, 0
13, 16, 280, 0, 0, 0, 0, 397200, 0
17, 16, 270, 0, 0, 0, 0, 394244, 0
0, 12, 293, 0, 0, 0, 0, 385112, 0
7, 16, 283, 0, 0, 0, 0, 394588, 0
5, 16, 291, 0, 0, 0, 0, 398130, 0
6, 16, 294, 0, 0, 0, 0, 402241, 0
8, 16, 280, 0, 0, 0, 0, 393615, 0
13, 16, 283, 0, 0, 0, 0, 396958, 0
7, 16, 281, 0, 0, 0, 0, 392645, 0
5, 16, 283, 0, 0, 0, 0, 393215, 0
6, 16, 296, 0, 0, 0, 0, 401842, 0
7, 16, 295, 0, 0, 0, 0, 401825, 0
11, 16, 291, 0, 0, 0, 0, 400235, 0
5, 16, 283, 0, 0, 0, 0, 392849, 0
0, 12, 294, 0, 0, 0, 0, 385559, 0
0, 12, 294, 0, 0, 0, 0, 385770, 0
0, 12, 293, 0, 0, 0, 0, 386208, 0
10, 16, 280, 0, 0, 0, 0, 393769, 0
0, 14, 181, 0, 0, 0, 0, 531744, 0
22, 16, 279, 0, 0, 0, 0, 404318, 0
14, 16, 276, 0, 0, 0, 0, 393562, 0
17, 16, 277, 0, 0, 0, 0, 397083, 0
32, 16, 277, 0, 0, 0, 0, 394083, 0
21, 16, 277, 0, 0, 0, 0, 401050, 0
25, 16, 290, 0, 0, 0, 0, 407012, 0
9, 16, 295, 0, 0, 0, 0, 404605, 0
8, 16, 292, 0, 0, 0, 0, 403027, 0
6, 16, 283, 0, 0, 0, 0, 395082, 0
9, 16, 292, 0, 0, 0, 0, 400119, 0
8, 16, 280, 0, 0, 0, 0, 393507, 0
7, 16, 291, 0, 0, 0, 0, 400417, 0
7, 16, 276, 0, 0, 0, 0, 391237, 0
10, 16, 295, 0, 0, 0, 0, 402747, 0
7, 16, 296, 0, 0, 0, 0, 402872, 0
10, 16, 292, 0, 0, 0, 0, 401156, 0
9, 16, 291, 0, 0, 0, 0, 400743, 0
6, 16, 277, 0, 0, 0, 0, 389896, 0
0, 14, 181, 0, 0, 0, 0, 531482, 0
5, 16, 280, 0, 0, 0, 0, 392444, 0
24, 16, 293, 0, 0, 0, 0, 406778, 0
10, 16, 288, 0, 0, 0, 0, 399593, 0
6, 16, 276, 0, 0, 0, 0, 389241, 0
11, 16, 290, 0, 0, 0, 0, 402916, 0
22, 16, 273, 0, 0, 0, 0, 394910, 0
7, 16, 280, 0, 0, 0, 0, 391838, 0
1, 12, 206, 1, 0, 0, 0, 405760, 0
28, 14, 238, 1, 0, 0, 0, 463641, 0
0, 12, 294, 0, 0, 0, 0, 385363, 0
16, 16, 283, 0, 0, 0, 0, 398219, 0
18, 16, 278, 0, 0, 0, 0, 395937, 0
16, 16, 290, 0, 0, 0, 0, 401737, 0
14, 16, 290, 0, 0, 0, 0, 403459, 0
22, 14, 236, 1, 0, 0, 0, 460389, 0
0, 12, 294, 0, 0, 0, 0, 387121, 0
6, 14, 306, 0, 0, 0, 0, 411384, 0
14, 16, 293, 0, 0, 0, 0, 403404, 0
11, 14, 307, 0, 0, 0, 0, 408819, 0
6, 14, 307, 0, 0, 0, 0, 409344, 0
0, 12, 294, 0, 0, 0, 0, 385406, 0
10, 16, 286, 0, 0, 0, 0, 396570, 0
11, 16, 288, 0, 0, 0, 0, 398016, 0
15, 16, 290, 0, 0, 0, 0, 400377, 0
13, 16, 288, 0, 0, 0, 0, 397884, 0
16, 16, 287, 0, 0, 0, 0, 398368, 0
15, 16, 290, 0, 0, 0, 0, 402151, 0
9, 16, 289, 0, 0, 0, 0, 399810, 0
21, 16, 291, 0, 0, 0, 0, 402106, 0
15, 16, 291, 0, 0, 0, 0, 402445, 0
14, 16, 291, 0, 0, 0, 0, 400447, 0
0, 12, 295, 0, 0, 0, 0, 386438, 0
0, 12, 295, 0, 0, 0, 0, 386420, 0
0, 12, 295, 0, 0, 0, 0, 385944, 0
0, 12, 296, 0, 0, 0, 0, 386903, 0
17, 14, 237, 1, 0, 0, 0, 459773, 0
25, 14, 238, 1, 0, 0, 0, 462059, 0
9, 16, 285, 0, 0, 0, 0, 396259, 0
31, 14, 236, 1, 0, 0, 0, 465721, 0
0, 12, 294, 0, 0, 0, 0, 385734, 0
13, 16, 287, 0, 0, 0, 0, 397655, 0
13, 16, 294, 0, 0, 0, 0, 402977, 0
8, 14, 304, 0, 0, 0, 0, 409706, 0
15, 16, 298, 0, 0, 0, 0, 407407, 0
20, 14, 238, 1, 0, 0, 0, 461064, 0
13, 16, 291, 0, 0, 0, 0, 400529, 0
25, 14, 238, 1, 0, 0, 0, 460903, 0
6, 14, 306, 0, 0, 0, 0, 409370, 0
15, 16, 287, 0, 0, 0, 0, 398295, 0
8, 16, 293, 0, 0, 0, 0, 401375, 0
27, 14, 238, 1, 0, 0, 0, 462627, 0
11, 14, 306, 0, 0, 0, 0, 409496, 0
19, 16, 294, 0, 0, 0, 0, 404635, 0
21, 14, 237, 1, 0, 0, 0, 460010, 0
30, 16, 290, 0, 0, 0, 0, 402006, 0
8, 14, 306, 0, 0, 0, 0, 410335, 0
21, 14, 231, 1, 0, 0, 0, 466103, 0
0, 12, 294, 0, 0, 0, 0, 385116, 0
8, 16, 286, 0, 0, 0, 0, 395589, 0
6, 16, 274, 0, 0, 0, 0, 387709, 0
7, 16, 273, 0, 0, 0, 0, 387200, 0
7, 16, 285, 0, 0, 0, 0, 394874, 0
13, 16, 289, 0, 0, 0, 0, 396804, 0
9, 16, 287, 0, 0, 0, 0, 395074, 0
9, 16, 274, 0, 0, 0, 0, 389917, 0
11, 16, 286, 0, 0, 0, 0, 395637, 0
7, 16, 286, 0, 0, 0, 0, 397032, 0
13, 16, 290, 0, 0, 0, 0, 402608, 0
0, 12, 295, 0, 0, 0, 0, 386053, 0
0, 12, 295, 0, 0, 0, 0, 385514, 0
0, 12, 295, 0, 0, 0, 0, 385346, 0
0, 12, 294, 0, 0, 0, 0, 384839, 0
17, 14, 234, 1, 0, 0, 0, 463510, 0
0, 12, 294, 0, 0, 0, 0, 385033, 0
12, 16, 277, 0, 0, 0, 0, 389723, 0
30, 15, 232, 1, 0, 0, 0, 476423, 0
0, 12, 294, 0, 0, 0, 0, 386238, 0
8, 16, 293, 0, 0, 0, 0, 401314, 0
12, 16, 287, 0, 0, 0, 0, 400165, 0
8, 16, 289, 0, 0, 0, 0, 398272, 0
6, 16, 280, 0, 0, 0, 0, 392534, 0
10, 16, 280, 0, 0, 0, 0, 394738, 0
8, 16, 290, 0, 0, 0, 0, 400940, 0
6, 16, 278, 0, 0, 0, 0, 391414, 0
6, 16, 290, 0, 0, 0, 0, 398644, 0
8, 16, 286, 0, 0, 0, 0, 396147, 0
9, 16, 274, 0, 0, 0, 0, 389254, 0
0, 12, 295, 0, 0, 0, 0, 386298, 0
0, 12, 295, 0, 0, 0, 0, 386045, 0
0, 12, 295, 0, 0, 0, 0, 386759, 0
0, 12, 296, 0, 0, 0, 0, 386100, 0
0, 12, 291, 0, 0, 0, 0, 384718, 0
17, 16, 287, 0, 0, 0, 0, 398142, 0
4, 14, 235, 1, 0, 0, 0, 454271, 0
5, 14, 236, 1, 0, 0, 0, 454841, 0
50, 15, 236, 1, 0, 0, 0, 487825, 0
58, 15, 235, 1, 0, 0, 0, 501356, 0
27, 15, 232, 1, 0, 0, 0, 469267, 0
36, 15, 234, 1, 0, 0, 0, 474301, 0
46, 15, 235, 1, 0, 0, 0, 480107, 0
35, 15, 234, 1, 0, 0, 0, 476820, 0
45, 15, 234, 1, 0, 0, 0, 481136, 0
56, 15, 233, 1, 0, 0, 0, 486881, 0
28, 15, 234, 1, 0, 0, 0, 472255, 0
0, 12, 267, 0, 0, 0, 0, 368998, 0
9, 16, 290, 0, 0, 0, 0, 397740, 0
10, 16, 291, 0, 0, 0, 0, 398511, 0
22, 16, 287, 0, 0, 0, 0, 404737, 0
15, 16, 265, 0, 0, 0, 0, 389914, 0
27, 16, 289, 0, 0, 0, 0, 403036, 0
7, 16, 279, 0, 0, 0, 0, 392430, 0
28, 16, 271, 0, 0, 0, 0, 394223, 0
10, 16, 292, 0, 0, 0, 0, 401816, 0
25, 16, 278, 0, 0, 0, 0, 397251, 0
20, 16, 283, 0, 0, 0, 0, 400903, 0
21, 16, 291, 0, 0, 0, 0, 406338, 0
14, 16, 291, 0, 0, 0, 0, 402255, 0
18, 16, 278, 0, 0, 0, 0, 396481, 0
20, 16, 277, 0, 0, 0, 0, 392915, 0
10, 16, 289, 0, 0, 0, 0, 397834, 0
11, 16, 287, 0, 0, 0, 0, 395314, 0
13, 14, 230, 1, 0, 0, 0, 468248, 0
9, 16, 277, 0, 0, 0, 0, 398551, 0
34, 16, 295, 0, 0, 0, 0, 414282, 0
16, 16, 277, 0, 0, 0, 0, 399057, 0
52, 16, 287, 0, 0, 0, 0, 408910, 0
30, 16, 288, 0, 0, 0, 0, 406486, 0
21, 16, 279, 0, 0, 0, 0, 397873, 0
10, 16, 268, 0, 0, 0, 0, 386359, 0
7, 16, 275, 0, 0, 0, 0, 388626, 0
26, 15, 230, 1, 0, 0, 0, 482380, 0
11, 16, 271, 0, 0, 0, 0, 387321, 0
27, 16, 287, 0, 0, 0, 0, 400459, 0
8, 16, 280, 0, 0, 0, 0, 392588, 0
33, 16, 276, 0, 0, 0, 0, 396716, 0
16, 16, 279, 0, 0, 0, 0, 395829, 0
27, 16, 276, 0, 0, 0, 0, 389854, 0
17, 16, 277, 0, 0, 0, 0, 407320, 0
11, 16, 288, 0, 0, 0, 0, 398023, 0
21, 16, 291, 0, 0, 0, 0, 405763, 0
27, 16, 278, 0, 0, 0, 0, 398681, 0
9, 16, 281, 0, 0, 0, 0, 393743, 0
17, 16, 273, 0, 0, 0, 0, 389983, 0
7, 16, 277, 0, 0, 0, 0, 396430, 0
10, 16, 280, 0, 0, 0, 0, 394876, 0
12, 16, 280, 0, 0, 0, 0, 394211, 0
21, 16, 267, 0, 0, 0, 0, 384986, 0
31, 16, 277, 0, 0, 0, 0, 395691, 0
5, 16, 274, 0, 0, 0, 0, 384717, 0
14, 16, 267, 0, 0, 0, 0, 383293, 0
24, 16, 298, 0, 0, 0, 0, 408755, 0
0, 13, 272, 0, 0, 0, 0, 397026, 0
24, 16, 307, 1, 0, 0, 0, 413952, 0
32, 16, 306, 1, 0, 0, 0, 414751, 0
24, 16, 306, 1, 0, 0, 0, 411969, 0
20, 16, 304, 1, 0, 0, 0, 409932, 0
24, 16, 307, 1, 0, 0, 0, 414153, 0
0, 13, 284, 0, 0, 0, 0, 408469, 0
23, 16, 305, 1, 0, 0, 0, 412231, 0
21, 16, 304, 1, 0, 0, 0, 411504, 0
18, 16, 305, 1, 0, 0, 0, 410725, 0
19, 16, 306, 1, 0, 0, 0, 410571, 0
18, 16, 305, 1, 0, 0, 0, 410671, 0
27, 16, 306, 1, 0, 0, 0, 413689, 0
18, 16, 307, 1, 0, 0, 0, 411210, 0
24, 16, 308, 1, 0, 0, 0, 413269, 0
19, 16, 304, 1, 0, 0, 0, 409682, 0
30, 16, 307, 1, 0, 0, 0, 414865, 0
16, 16, 305, 1, 0, 0, 0, 411013, 0
26, 16, 306, 1, 0, 0, 0, 414041, 0
0, 12, 294, 0, 0, 0, 0, 385929, 0
23, 16, 298, 0, 0, 0, 0, 408590, 0
20, 16, 297, 0, 0, 0, 0, 407171, 0
18, 16, 298, 0, 0, 0, 0, 408199, 0
24, 16, 298, 0, 0, 0, 0, 408579, 0
18, 16, 297, 0, 0, 0, 0, 407424, 0
18, 16, 298, 0, 0, 0, 0, 407883, 0
20, 16, 300, 0, 0, 0, 0, 408972, 0
0, 12, 295, 0, 0, 0, 0, 386592, 0
0, 12, 295, 0, 0, 0, 0, 386865, 0
0, 12, 295, 0, 0, 0, 0, 386908, 0
0, 12, 296, 0, 0, 0, 0, 385366, 0
9, 16, 291, 0, 0, 0, 0, 401633, 0
22, 16, 297, 0, 0, 0, 0, 406832, 0
20, 16, 279, 0, 0, 0, 0, 394715, 0
10, 16, 291, 0, 0, 0, 0, 399231, 0
18, 16, 299, 0, 0, 0, 0, 410148, 0
0, 14, 181, 0, 0, 0, 0, 531766, 0
14, 16, 291, 0, 0, 0, 0, 399690, 0
11, 16, 291, 0, 0, 0, 0, 401305, 0
25, 16, 294, 0, 0, 0, 0, 405367, 0
15, 16, 282, 0, 0, 0, 0, 399207, 0
6, 16, 268, 0, 0, 0, 0, 382816, 0
24, 16, 279, 0, 0, 0, 0, 395016, 0
0, 14, 181, 0, 0, 0, 0, 531765, 0
23, 16, 297, 0, 0, 0, 0, 408493, 0
22, 16, 292, 0, 0, 0, 0, 406788, 0
10, 16, 296, 0, 0, 0, 0, 403187, 0
28, 16, 300, 0, 0, 0, 0, 411909, 0
26, 16, 300, 0, 0, 0, 0, 409430, 0
0, 14, 181, 0, 0, 0, 0, 530759, 0
0, 14, 181, 0, 0, 0, 0, 530654, 0
17, 16, 298, 0, 0, 0, 0, 408391, 0
0, 14, 181, 0, 0, 0, 0, 530699, 0
0, 14, 181, 0, 0, 0, 0, 530630, 0
17, 16, 304, 1, 0, 0, 0, 406671, 0
31, 16, 291, 0, 0, 0, 0, 407331, 0
0, 14, 181, 0, 0, 0, 0, 531368, 0
28, 16, 297, 0, 0, 0, 0, 409450, 0
0, 14, 181, 0, 0, 0, 0, 531792, 0
19, 16, 303, 1, 0, 0, 0, 407689, 0
9, 16, 298, 0, 0, 0, 0, 406426, 0
11, 16, 297, 0, 0, 0, 0, 407100, 0
19, 16, 292, 0, 0, 0, 0, 401363, 0
12, 16, 297, 0, 0, 0, 0, 407936, 0
13, 16, 295, 0, 0, 0, 0, 406316, 0
20, 16, 299, 0, 0, 0, 0, 408280, 0
18, 16, 298, 0, 0, 0, 0, 407225, 0
16, 16, 299, 0, 0, 0, 0, 408126, 0
22, 16, 297, 0, 0, 0, 0, 408516, 0
29, 16, 299, 0, 0, 0, 0, 409703, 0
9, 16, 277, 0, 0, 0, 0, 397142, 0
20, 14, 231, 1, 0, 0, 0, 469265, 0
11, 16, 291, 0, 0, 0, 0, 399652, 0
28, 16, 289, 0, 0, 0, 0, 405272, 0
25, 16, 291, 0, 0, 0, 0, 405272, 0
23, 16, 298, 0, 0, 0, 0, 409440, 0
16, 16, 298, 0, 0, 0, 0, 408495, 0
18, 16, 298, 0, 0, 0, 0, 408375, 0
21, 16, 297, 0, 0, 0, 0, 408458, 0
20, 16, 298, 0, 0, 0, 0, 409467, 0
16, 16, 297, 0, 0, 0, 0, 407125, 0
16, 16, 299, 0, 0, 0, 0, 408397, 0
15, 16, 286, 0, 0, 0, 0, 393917, 0
0, 14, 181, 0, 0, 0, 0, 531588, 0
12, 16, 289, 0, 0, 0, 0, 396921, 0
13, 16, 283, 0, 0, 0, 0, 398639, 0
35, 16, 294, 0, 0, 0, 0, 416972, 0
10, 16, 285, 0, 0, 0, 0, 396067, 0
0, 14, 181, 0, 0, 0, 0, 531401, 0
10, 16, 290, 0, 0, 0, 0, 397441, 0
8, 16, 279, 0, 0, 0, 0, 396300, 0
19, 16, 281, 0, 0, 0, 0, 396868, 0
0, 14, 181, 0, 0, 0, 0, 531447, 0
13, 14, 229, 1, 0, 0, 0, 460254, 0
7, 16, 288, 0, 0, 0, 0, 397755, 0
14, 16, 291, 0, 0, 0, 0, 401551, 0
23, 16, 300, 0, 0, 0, 0, 407196, 0
23, 16, 279, 0, 0, 0, 0, 401851, 0
11, 16, 279, 0, 0, 0, 0, 396430, 0
6, 16, 280, 0, 0, 0, 0, 392243, 0
11, 16, 295, 0, 0, 0, 0, 403916, 0
23, 16, 278, 0, 0, 0, 0, 407390, 0
16, 16, 281, 0, 0, 0, 0, 401314, 0
25, 16, 289, 0, 0, 0, 0, 410962, 0
17, 16, 278, 0, 0, 0, 0, 395342, 0
18, 16, 269, 0, 0, 0, 0, 388611, 0
10, 16, 271, 0, 0, 0, 0, 388286, 0
26, 16, 293, 0, 0, 0, 0, 411188, 0
14, 16, 300, 1, 0, 0, 0, 408724, 0
10, 16, 281, 0, 0, 0, 0, 394851, 0
26, 16, 278, 0, 0, 0, 0, 392102, 0
16, 16, 298, 0, 0, 0, 0, 407896, 0
0, 14, 181, 0, 0, 0, 0, 531484, 0
19, 16, 299, 0, 0, 0, 0, 406741, 0
0, 14, 181, 0, 0, 0, 0, 531333, 0
18, 16, 299, 0, 0, 0, 0, 408685, 0
0, 14, 181, 0, 0, 0, 0, 531458, 0
24, 16, 290, 1, 0, 0, 0, 403472, 0
0, 14, 181, 0, 0, 0, 0, 531791, 0
0, 14, 181, 0, 0, 0, 0, 531698, 0
0, 14, 181, 0, 0, 0, 0, 531667, 0
0, 14, 181, 0, 0, 0, 0, 531642, 0
23, 16, 299, 0, 0, 0, 0, 409227, 0
0, 12, 294, 0, 0, 0, 0, 385155, 0
19, 16, 298, 0, 0, 0, 0, 407668, 0
20, 16, 298, 0, 0, 0, 0, 407258, 0
17, 16, 298, 0, 0, 0, 0, 407010, 0
17, 16, 300, 0, 0, 0, 0, 408515, 0
20, 16, 298, 0, 0, 0, 0, 407214, 0
19, 16, 299, 0, 0, 0, 0, 407955, 0
22, 16, 299, 0, 0, 0, 0, 408221, 0
21, 16, 297, 0, 0, 0, 0, 406227, 0
0, 12, 295, 0, 0, 0, 0, 385264, 0
0, 12, 295, 0, 0, 0, 0, 385559, 0
0, 12, 295, 0, 0, 0, 0, 384814, 0
0, 12, 293, 0, 0, 0, 0, 385309, 0
9, 16, 272, 0, 0, 0, 0, 387964, 0
10, 16, 280, 0, 0, 0, 0, 394407, 0
7, 16, 283, 0, 0, 0, 0, 395655, 0
11, 16, 298, 0, 0, 0, 0, 405638, 0
4, 16, 281, 0, 0, 0, 0, 391969, 0
80, 16, 293, 0, 0, 0, 0, 412027, 0
10, 16, 272, 0, 0, 0, 0, 388226, 0
13, 16, 275, 0, 0, 0, 0, 391673, 0
0, 14, 181, 0, 0, 0, 0, 531405, 0
19, 16, 299, 0, 0, 0, 0, 408443, 0
9, 16, 293, 0, 0, 0, 0, 399889, 0
9, 16, 279, 0, 0, 0, 0, 392219, 0
28, 16, 298, 0, 0, 0, 0, 412009, 0
28, 16, 294, 0, 0, 0, 0, 412932, 0
21, 16, 279, 0, 0, 0, 0, 397909, 0
11, 16, 274, 0, 0, 0, 0, 388384, 0
26, 16, 279, 0, 0, 0, 0, 400827, 0
10, 16, 284, 0, 0, 0, 0, 395704, 0
6, 16, 276, 0, 0, 0, 0, 390006, 0
4, 16, 276, 0, 0, 0, 0, 387659, 0
15, 16, 299, 0, 0, 0, 0, 407522, 0
13, 16, 283, 0, 0, 0, 0, 396164, 0
19, 16, 279, 0, 0, 0, 0, 394762, 0
8, 16, 279, 0, 0, 0, 0, 391451, 0
7, 16, 273, 0, 0, 0, 0, 388188, 0
0, 14, 181, 0, 0, 0, 0, 531102, 0
15, 16, 292, 0, 0, 0, 0, 401325, 0
14, 16, 280, 0, 0, 0, 0, 393288, 0
9, 16, 283, 0, 0, 0, 0, 394936, 0
6, 16, 278, 0, 0, 0, 0, 393598, 0
7, 16, 281, 0, 0, 0, 0, 393404, 0
27, 15, 232, 1, 0, 0, 0, 463373, 0
25, 16, 288, 0, 0, 0, 0, 404509, 0
8, 16, 277, 0, 0, 0, 0, 390023, 0
10, 16, 291, 0, 0, 0, 0, 398103, 0
22, 16, 293, 0, 0, 0, 0, 408042, 0
31, 16, 293, 0, 0, 0, 0, 414001, 0
7, 16, 293, 0, 0, 0, 0, 402135, 0
22, 16, 290, 0, 0, 0, 0, 408225, 0
17, 16, 293, 0, 0, 0, 0, 407008, 0
13, 16, 292, 0, 0, 0, 0, 403389, 0
15, 16, 293, 0, 0, 0, 0, 406708, 0
26, 16, 293, 0, 0, 0, 0, 411750, 0
13, 16, 293, 0, 0, 0, 0, 404998, 0
18, 16, 293, 0, 0, 0, 0, 407508, 0
6, 16, 289, 0, 0, 0, 0, 398205, 0
10, 16, 292, 0, 0, 0, 0, 401612, 0
19, 16, 293, 0, 0, 0, 0, 409162, 0
20, 16, 293, 0, 0, 0, 0, 408917, 0
10, 16, 292, 0, 0, 0, 0, 402933, 0
12, 16, 293, 0, 0, 0, 0, 403285, 0
13, 16, 294, 0, 0, 0, 0, 404812, 0
15, 16, 294, 0, 0, 0, 0, 405847, 0
15, 16, 294, 0, 0, 0, 0, 406344, 0
1, 14, 340, 0, 0, 0, 0, 424053, 0
1, 14, 340, 0, 0, 0, 0, 424728, 0
1, 14, 340, 0, 0, 0, 0, 423443, 0
1, 14, 341, 0, 0, 0, 0, 424057, 0
23, 16, 295, 0, 0, 0, 0, 410039, 0
21, 16, 292, 0, 0, 0, 0, 407414, 0
16, 16, 288, 0, 0, 0, 0, 399612, 0
46, 16, 285, 0, 0, 0, 0, 399957, 0
18, 16, 284, 0, 0, 0, 0, 399839, 0
27, 16, 286, 0, 0, 0, 0, 403656, 0
26, 16, 292, 0, 0, 0, 0, 405803, 0
18, 16, 292, 0, 0, 0, 0, 406962, 0
19, 16, 289, 0, 0, 0, 0, 406717, 0
14, 16, 281, 0, 0, 0, 0, 394172, 0
20, 16, 292, 0, 0, 0, 0, 408037, 0
0, 12, 294, 0, 0, 0, 0, 386242, 0
23, 16, 292, 0, 0, 0, 0, 407800, 0
14, 16, 292, 0, 0, 0, 0, 405058, 0
37, 15, 238, 1, 0, 0, 0, 465696, 0
